label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Sickle,372,93,67,28,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Sickle,360,75,65,30,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Sickle,37,167,51,76,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Sickle,33,89,79,42,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Sickle,286,72,51,58,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Sickle,258,70,48,49,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Sickle,481,105,74,37,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Sickle,417,42,50,60,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Sickle,392,104,76,37,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,291,36,52,42,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,244,104,51,49,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,276,158,48,48,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,485,209,48,51,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,461,315,43,49,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,388,299,59,43,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,408,349,55,61,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,230,342,57,59,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,170,288,90,62,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,80,290,66,44,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,122,161,43,51,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,308,213,42,59,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,82,2,58,57,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,76,39,35,40,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,40,4,27,53,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,110,117,42,45,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,80,180,29,48,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,41,264,53,46,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,29,310,36,52,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,49,348,68,56,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,141,358,52,70,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,189,358,56,60,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,236,412,60,31,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,83,403,57,42,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,103,343,57,46,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,240,166,63,25,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,371,142,66,47,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,362,186,56,40,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,363,228,45,44,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,367,268,47,39,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,505,254,42,34,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Sickle,417,247,57,43,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Sickle,518,310,48,33,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,487,373,49,54,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Others,434,404,52,42,FieldPos205_EDOF_RGB.tiff_02_01.png,566,483
Sickle,329,58,92,29,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Sickle,436,149,86,43,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Sickle,339,82,67,36,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Sickle,216,0,59,50,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Sickle,232,221,79,58,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Crystal,338,296,68,49,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Crystal,140,299,68,44,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Crystal,391,270,48,46,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Crystal,21,398,61,51,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Sickle,80,165,82,22,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,54,221,51,46,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,46,166,54,48,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,5,109,47,48,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,7,5,51,50,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,60,34,48,50,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,111,59,63,48,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,108,0,70,51,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,240,53,53,49,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,263,4,56,27,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,334,0,64,39,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,311,25,56,41,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,468,4,49,36,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,459,42,58,47,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,395,104,55,55,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,353,159,57,60,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,270,74,72,58,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,191,140,58,61,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,71,89,65,65,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,26,216,42,52,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,2,265,45,51,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,91,272,38,39,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,52,302,62,65,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,25,329,62,45,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,111,370,44,52,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,156,223,50,32,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,195,253,41,26,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,281,265,55,57,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,264,325,74,31,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,273,361,49,51,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,256,403,31,46,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Sickle,292,410,42,42,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,478,380,57,69,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,438,320,72,58,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,427,217,66,47,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,403,168,49,50,FieldPos205_EDOF_RGB.tiff_02_02.png,566,483
Others,267,318,48,52,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,235,219,58,58,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,273,169,48,48,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,332,188,43,55,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,150,304,58,53,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,133,358,75,57,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,41,391,52,42,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,85,426,55,54,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,171,432,77,51,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,443,322,58,42,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,458,274,51,40,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,401,275,44,42,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,508,32,51,67,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,451,38,46,63,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,389,49,51,44,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,355,75,48,45,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,368,125,75,38,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,321,104,57,55,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,284,57,39,42,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Crystal,192,39,77,52,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,183,86,42,43,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,522,307,44,50,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,531,404,35,49,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,256,358,74,65,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,227,316,53,71,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,269,462,59,21,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,128,155,42,61,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,184,140,41,41,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,192,180,43,31,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,66,212,43,50,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,35,169,35,62,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,32,111,23,55,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Others,28,39,20,48,FieldPos206_EDOF_RGB.tiff_01_01.png,566,483
Sickle,367,345,104,50,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Sickle,194,215,90,33,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Sickle,162,358,79,54,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Crystal,269,194,62,35,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,457,189,48,43,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,447,126,42,57,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,387,56,58,52,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,375,106,54,48,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,315,113,51,42,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,295,61,41,36,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,260,44,38,57,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,210,33,46,40,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,192,69,59,46,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,163,109,51,40,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,150,154,46,43,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,258,148,43,46,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,65,225,39,53,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,99,240,65,44,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,109,152,37,49,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,38,109,54,40,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,69,52,45,46,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,127,81,44,42,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,111,109,54,37,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,1,173,58,45,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,3,227,74,39,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,21,307,45,42,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,3,358,54,42,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,22,431,56,48,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,143,444,42,39,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,235,453,50,30,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,300,450,47,33,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,360,458,48,25,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,290,350,52,58,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,244,302,56,49,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,198,274,38,43,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,158,286,39,42,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,110,308,63,71,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,66,342,55,38,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,188,186,40,61,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,339,251,61,52,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,280,156,61,37,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,408,174,38,65,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,440,225,54,49,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,427,266,60,55,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,391,291,41,45,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,457,341,58,50,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,485,297,45,41,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,505,252,35,43,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,360,381,60,46,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Others,275,89,53,44,FieldPos206_EDOF_RGB.tiff_01_02.png,566,483
Sickle,113,292,67,58,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Sickle,258,284,48,61,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Crystal,311,401,56,50,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Crystal,398,374,59,51,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Crystal,216,289,65,41,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Sickle,40,253,71,48,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,378,45,64,58,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,424,8,52,52,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,535,30,31,58,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,504,108,43,43,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,456,125,53,55,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,376,156,47,52,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,410,192,52,48,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,541,216,25,53,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,472,286,49,43,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,504,313,51,44,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,526,364,35,49,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,467,396,37,52,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,501,405,55,39,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,353,306,64,34,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,396,287,40,28,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,364,341,48,30,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,305,305,39,60,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,232,207,47,51,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,262,133,50,55,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,226,70,45,42,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,206,116,52,47,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,169,36,46,42,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,99,11,51,37,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,37,29,63,40,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,129,76,46,43,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,98,53,41,46,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,31,88,43,28,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,30,136,26,42,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,126,127,36,52,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,39,174,49,56,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,146,153,53,43,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,153,208,40,58,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,36,317,42,47,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,74,399,60,41,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,113,370,63,41,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,161,404,54,42,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,252,257,52,30,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Others,64,359,62,43,FieldPos206_EDOF_RGB.tiff_02_01.png,566,483
Sickle,252,42,38,75,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Sickle,296,190,75,67,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,322,181,52,42,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,383,121,37,44,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,439,71,52,38,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,395,25,58,55,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,294,49,47,52,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,57,0,55,45,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,82,48,50,59,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,17,82,49,51,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,65,118,41,58,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,140,156,58,42,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,173,31,55,40,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,201,59,43,30,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,217,5,47,47,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,269,122,59,32,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,201,98,60,44,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,208,139,53,46,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,225,158,73,56,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,241,207,57,52,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,208,250,52,50,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,163,200,57,66,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,47,248,43,53,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,99,271,48,58,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,37,311,58,39,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,127,379,52,49,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,166,323,56,41,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,28,395,45,46,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,42,340,32,42,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,226,378,34,46,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Crystal,269,344,54,58,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,342,301,58,56,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,385,209,55,45,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,399,158,54,50,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,458,239,55,42,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,437,286,64,51,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,386,262,45,46,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,410,316,53,43,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,424,374,52,56,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,495,375,39,58,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,337,374,48,48,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,504,114,29,45,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,500,258,36,45,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,2,28,26,54,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,354,2,57,26,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Others,296,2,49,24,FieldPos206_EDOF_RGB.tiff_02_02.png,566,483
Sickle,118,150,80,69,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Sickle,441,59,80,40,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Sickle,412,430,56,51,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Sickle,99,320,76,34,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Sickle,458,435,48,47,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Sickle,489,453,75,30,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Sickle,490,277,42,66,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,170,423,59,53,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,382,305,63,61,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Target,385,385,62,45,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,366,425,46,42,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,481,385,46,43,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,439,345,76,56,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,432,249,69,49,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,432,175,44,66,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,509,192,56,54,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,498,244,49,31,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,260,221,55,59,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,316,268,54,46,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,266,285,46,54,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,204,306,49,48,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,232,345,65,55,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,178,357,55,59,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Crystal,101,390,52,56,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,156,80,56,56,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,220,82,46,50,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,269,36,64,61,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,291,95,75,39,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Sickle,326,67,70,36,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,149,36,58,41,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,59,31,63,35,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,391,34,59,47,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,396,82,63,40,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,56,73,42,54,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,33,112,30,41,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,34,241,17,49,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,36,282,41,45,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,75,288,44,43,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,42,368,59,42,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,34,325,46,45,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,82,342,48,39,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Others,33,384,47,81,FieldPos214_EDOF_RGB.tiff_01_01.png,566,483
Sickle,252,103,87,75,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Sickle,377,196,41,90,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Sickle,466,283,71,54,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Sickle,42,97,81,42,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Sickle,14,381,59,60,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Sickle,321,246,37,59,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Sickle,340,129,38,67,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Sickle,341,306,74,37,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Crystal,130,181,76,52,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Crystal,275,215,34,65,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Crystal,401,125,50,57,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Crystal,1,317,36,63,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,350,375,37,46,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,258,343,41,53,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,127,342,68,54,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,92,299,32,52,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,57,218,47,40,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,8,191,43,39,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,64,147,36,37,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,163,90,60,55,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,142,132,63,50,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,106,160,50,46,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,365,81,48,59,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,453,79,68,59,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,286,173,57,57,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,328,194,65,60,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,160,225,59,56,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,36,291,49,46,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,8,425,54,45,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,444,399,52,45,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,418,361,49,36,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,464,336,45,43,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
Others,410,300,28,65,FieldPos214_EDOF_RGB.tiff_01_02.png,566,483
